Product_ID,Product_Name,Brand,Category,Region,Channel,Date,Week_Num,Units_Sold,Promotion_Flag,Is_New_Launch,Lifecycle_Stage,Usage_Frequency,Price_USD,Rating,Skin_Type,Gender_Target,Cruelty_Free,Country_of_Origin,Week_Index
34,Super Lip Gloss,Bobby Brown,Face Mask,China,eCommerce,10/29/2023,43,82,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,43
28,Divine Face Oil,Danessa Myricks,CC Cream,EU,eCommerce,10/29/2023,43,63,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,43
21,Super Bronzer,Tarte,Eye Shadow,US,Retail,10/29/2023,43,88,0,0,Decline,Daily,18.53,4.8,Dry,Female,FALSE,Italy,43
8,Divine Serum,Sisley,Bronzer,China,eCommerce,10/29/2023,43,15,0,0,Decline,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,43
40,Ultra Blush,Rare Beauty,Lip Liner,EU,Retail,10/29/2023,43,16,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,43
27,Super Lip Liner,Becca,Setting Spray,China,eCommerce,10/29/2023,43,21,0,0,Decline,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,43
35,Magic Lipstick,Pat McGrath Labs,CC Cream,EU,eCommerce,10/29/2023,43,30,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,43
14,Super BB Cream,Bite Beauty,Lip Gloss,EU,eCommerce,10/29/2023,43,85,0,0,Decline,Daily,50.18,3.8,Oily,Male,TRUE,Germany,43
35,Magic Lipstick,Pat McGrath Labs,CC Cream,EU,Retail,10/29/2023,43,24,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,43
44,Perfect Makeup Remover,Morphe,Lip Gloss,China,Retail,10/29/2023,43,73,1,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,43
28,Divine Face Oil,Danessa Myricks,CC Cream,US,Retail,10/29/2023,43,69,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,43
8,Divine Serum,Sisley,Bronzer,China,Retail,10/29/2023,43,12,0,0,Decline,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,43
26,Divine Makeup Remover,Kiehl’s,Concealer,US,eCommerce,10/29/2023,43,108,0,0,Decline,Weekly,98.8,1.6,Normal,Female,TRUE,France,43
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,China,Retail,10/29/2023,43,213,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,43
14,Super BB Cream,Bite Beauty,Lip Gloss,US,Retail,10/29/2023,43,104,0,0,Decline,Daily,50.18,3.8,Oily,Male,TRUE,Germany,43
39,Perfect Primer,Tatcha,Eyeliner,US,eCommerce,10/29/2023,43,61,1,0,Decline,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,43
25,Magic Highlighter,NARS,Makeup Remover,China,Retail,10/29/2023,43,334,0,0,Decline,Daily,16.83,2,Sensitive,Female,FALSE,USA,43
44,Perfect Makeup Remover,Morphe,Lip Gloss,EU,eCommerce,10/29/2023,43,75,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,43
16,Super Eye Shadow,Ilia Beauty,Blush,US,eCommerce,10/29/2023,43,108,1,0,Decline,Monthly,36.08,3.6,Combination,Male,TRUE,USA,43
49,Divine Mascara,Kylie Cosmetics,Cleanser,China,eCommerce,10/29/2023,43,35,1,0,Decline,Weekly,128.98,4.4,Combination,Unisex,TRUE,Japan,43
49,Divine Mascara,Kylie Cosmetics,Cleanser,EU,eCommerce,10/29/2023,43,25,0,0,Decline,Weekly,128.98,4.4,Combination,Unisex,TRUE,Japan,43
35,Magic Lipstick,Pat McGrath Labs,CC Cream,US,Retail,10/29/2023,43,27,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,43
25,Magic Highlighter,NARS,Makeup Remover,China,eCommerce,10/29/2023,43,398,0,0,Decline,Daily,16.83,2,Sensitive,Female,FALSE,USA,43
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,China,eCommerce,10/29/2023,43,186,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,43
45,Divine Concealer,Juvia’s Place,Lipstick,EU,eCommerce,10/29/2023,43,64,0,0,Decline,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,43
4,Perfect BB Cream,Clinique,Face Oil,China,Retail,10/29/2023,43,32,1,0,Decline,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,43
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,China,eCommerce,10/29/2023,43,72,0,0,Decline,Daily,78.71,3.1,Normal,Female,TRUE,France,43
16,Super Eye Shadow,Ilia Beauty,Blush,EU,Retail,10/29/2023,43,73,0,0,Decline,Monthly,36.08,3.6,Combination,Male,TRUE,USA,43
39,Perfect Primer,Tatcha,Eyeliner,EU,eCommerce,10/29/2023,43,49,0,0,Decline,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,43
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,US,Retail,10/29/2023,43,64,0,0,Decline,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,43
0,Magic Eye Shadow,Shiseido,Highlighter,US,Retail,10/29/2023,43,64,0,0,Decline,Occasional,45.92,4.1,Dry,Female,TRUE,France,43
21,Super Bronzer,Tarte,Eye Shadow,US,eCommerce,10/29/2023,43,115,0,0,Decline,Daily,18.53,4.8,Dry,Female,FALSE,Italy,43
47,Ultra Setting Spray,RMS Beauty,Foundation,China,Retail,10/29/2023,43,45,0,0,Decline,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,43
28,Divine Face Oil,Danessa Myricks,CC Cream,China,Retail,10/29/2023,43,77,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,43
42,Perfect Foundation,Huda Beauty,Foundation,China,eCommerce,10/29/2023,43,93,0,0,Decline,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,43
29,Ultra Moisturizer,Urban Decay,Powder,US,eCommerce,10/29/2023,43,98,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,43
40,Ultra Blush,Rare Beauty,Lip Liner,US,eCommerce,10/29/2023,43,18,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,43
7,Divine Eye Shadow,Bite Beauty,Moisturizer,US,eCommerce,10/29/2023,43,159,0,0,Decline,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,43
19,Perfect Serum,Becca,Face Oil,China,eCommerce,10/29/2023,43,77,0,0,Decline,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,43
29,Ultra Moisturizer,Urban Decay,Powder,EU,eCommerce,10/29/2023,43,91,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,43
40,Ultra Blush,Rare Beauty,Lip Liner,EU,eCommerce,10/29/2023,43,19,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,43
34,Super Lip Gloss,Bobby Brown,Face Mask,US,eCommerce,10/29/2023,43,75,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,43
19,Perfect Serum,Becca,Face Oil,China,Retail,10/29/2023,43,76,0,0,Decline,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,43
44,Perfect Makeup Remover,Morphe,Lip Gloss,US,eCommerce,10/29/2023,43,63,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,43
3,Magic BB Cream,Bite Beauty,Eye Shadow,China,eCommerce,10/29/2023,43,88,1,0,Decline,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,43
13,Super Blush,Farsali,Concealer,US,Retail,10/29/2023,43,61,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,43
17,Super Cleanser,NARS,Lipstick,US,Retail,10/29/2023,43,27,0,0,Decline,Monthly,147.72,3,Normal,Male,TRUE,South Korea,43
4,Perfect BB Cream,Clinique,Face Oil,China,eCommerce,10/29/2023,43,24,0,0,Decline,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,43
25,Magic Highlighter,NARS,Makeup Remover,US,eCommerce,10/29/2023,43,562,1,0,Decline,Daily,16.83,2,Sensitive,Female,FALSE,USA,43
49,Divine Mascara,Kylie Cosmetics,Cleanser,EU,Retail,10/29/2023,43,25,0,0,Decline,Weekly,128.98,4.4,Combination,Unisex,TRUE,Japan,43
29,Ultra Moisturizer,Urban Decay,Powder,EU,Retail,10/29/2023,43,116,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,43
16,Super Eye Shadow,Ilia Beauty,Blush,China,Retail,10/29/2023,43,81,0,0,Decline,Monthly,36.08,3.6,Combination,Male,TRUE,USA,43
13,Super Blush,Farsali,Concealer,China,Retail,10/29/2023,43,52,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,43
16,Super Eye Shadow,Ilia Beauty,Blush,China,eCommerce,10/29/2023,43,70,0,0,Decline,Monthly,36.08,3.6,Combination,Male,TRUE,USA,43
44,Perfect Makeup Remover,Morphe,Lip Gloss,EU,Retail,10/29/2023,43,55,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,43
29,Ultra Moisturizer,Urban Decay,Powder,US,Retail,10/29/2023,43,122,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,43
35,Magic Lipstick,Pat McGrath Labs,CC Cream,US,eCommerce,10/29/2023,43,29,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,43
40,Ultra Blush,Rare Beauty,Lip Liner,China,eCommerce,10/29/2023,43,16,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,43
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,EU,Retail,10/29/2023,43,54,0,0,Decline,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,43
25,Magic Highlighter,NARS,Makeup Remover,EU,eCommerce,10/29/2023,43,391,0,0,Decline,Daily,16.83,2,Sensitive,Female,FALSE,USA,43
46,Divine Highlighter,Bourjois,Mascara,US,Retail,10/29/2023,43,99,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,43
34,Super Lip Gloss,Bobby Brown,Face Mask,EU,eCommerce,10/29/2023,43,87,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,43
21,Super Bronzer,Tarte,Eye Shadow,EU,eCommerce,10/29/2023,43,112,0,0,Decline,Daily,18.53,4.8,Dry,Female,FALSE,Italy,43
30,Magic Eyeliner,Kiehl’s,Face Mask,US,Retail,10/29/2023,43,33,0,0,Decline,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,43
45,Divine Concealer,Juvia’s Place,Lipstick,China,Retail,10/29/2023,43,58,0,0,Decline,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,43
21,Super Bronzer,Tarte,Eye Shadow,EU,Retail,10/29/2023,43,108,0,0,Decline,Daily,18.53,4.8,Dry,Female,FALSE,Italy,43
36,Perfect Setting Spray,Natasha Denona,Cleanser,EU,eCommerce,10/29/2023,43,38,0,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,43
29,Ultra Moisturizer,Urban Decay,Powder,China,eCommerce,10/29/2023,43,87,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,43
16,Super Eye Shadow,Ilia Beauty,Blush,EU,eCommerce,10/29/2023,43,98,1,0,Decline,Monthly,36.08,3.6,Combination,Male,TRUE,USA,43
29,Ultra Moisturizer,Urban Decay,Powder,China,Retail,10/29/2023,43,116,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,43
45,Divine Concealer,Juvia’s Place,Lipstick,China,eCommerce,10/29/2023,43,66,0,0,Decline,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,43
39,Perfect Primer,Tatcha,Eyeliner,US,Retail,10/29/2023,43,44,0,0,Decline,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,43
36,Perfect Setting Spray,Natasha Denona,Cleanser,US,eCommerce,10/29/2023,43,43,0,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,43
25,Magic Highlighter,NARS,Makeup Remover,US,Retail,10/29/2023,43,472,0,0,Decline,Daily,16.83,2,Sensitive,Female,FALSE,USA,43
19,Perfect Serum,Becca,Face Oil,EU,eCommerce,10/29/2023,43,92,0,0,Decline,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,43
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,US,eCommerce,10/29/2023,43,63,0,0,Decline,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,43
10,Magic Powder,Huda Beauty,Contour,China,eCommerce,10/29/2023,43,54,0,0,Decline,Monthly,43.8,4,Normal,Unisex,TRUE,USA,43
13,Super Blush,Farsali,Concealer,China,eCommerce,10/29/2023,43,56,1,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,43
35,Magic Lipstick,Pat McGrath Labs,CC Cream,China,Retail,10/29/2023,43,27,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,43
45,Divine Concealer,Juvia’s Place,Lipstick,US,eCommerce,10/29/2023,43,64,0,0,Decline,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,43
4,Perfect BB Cream,Clinique,Face Oil,EU,eCommerce,10/29/2023,43,23,0,0,Decline,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,43
8,Divine Serum,Sisley,Bronzer,EU,Retail,10/29/2023,43,20,1,0,Decline,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,43
0,Magic Eye Shadow,Shiseido,Highlighter,China,eCommerce,10/29/2023,43,66,0,0,Decline,Occasional,45.92,4.1,Dry,Female,TRUE,France,43
20,Super Contour,Pat McGrath Labs,Contour,China,Retail,10/29/2023,43,47,0,0,Decline,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,43
4,Perfect BB Cream,Clinique,Face Oil,EU,Retail,10/29/2023,43,23,0,0,Decline,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,43
48,Super Bronzer,Huda Beauty,Cleanser,US,eCommerce,10/29/2023,43,19,0,0,Decline,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,43
20,Super Contour,Pat McGrath Labs,Contour,US,eCommerce,10/29/2023,43,39,0,0,Decline,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,43
44,Perfect Makeup Remover,Morphe,Lip Gloss,China,eCommerce,10/29/2023,43,61,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,43
27,Super Lip Liner,Becca,Setting Spray,EU,eCommerce,10/29/2023,43,18,1,0,Decline,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,43
26,Divine Makeup Remover,Kiehl’s,Concealer,EU,eCommerce,10/29/2023,43,80,0,0,Decline,Weekly,98.8,1.6,Normal,Female,TRUE,France,43
1,Ultra Mascara,Shiseido,Foundation,China,Retail,10/29/2023,43,70,0,0,Decline,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,43
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,EU,eCommerce,10/29/2023,43,271,1,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,43
47,Ultra Setting Spray,RMS Beauty,Foundation,EU,eCommerce,10/29/2023,43,43,0,0,Decline,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,43
8,Divine Serum,Sisley,Bronzer,US,Retail,10/29/2023,43,16,1,0,Decline,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,43
4,Perfect BB Cream,Clinique,Face Oil,US,Retail,10/29/2023,43,35,1,0,Decline,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,43
13,Super Blush,Farsali,Concealer,EU,eCommerce,10/29/2023,43,54,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,43
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,EU,eCommerce,10/29/2023,43,99,0,0,Decline,Daily,78.71,3.1,Normal,Female,TRUE,France,43
13,Super Blush,Farsali,Concealer,US,eCommerce,10/29/2023,43,48,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,43
38,Perfect Foundation,Ilia Beauty,Lip Liner,China,eCommerce,10/29/2023,43,13,0,0,Decline,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,43
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,US,Retail,10/29/2023,43,122,0,0,Decline,Monthly,43.84,1.1,Combination,Male,FALSE,France,43
34,Super Lip Gloss,Bobby Brown,Face Mask,EU,Retail,10/29/2023,43,73,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,43
0,Magic Eye Shadow,Shiseido,Highlighter,China,Retail,10/29/2023,43,61,0,0,Decline,Occasional,45.92,4.1,Dry,Female,TRUE,France,43
25,Magic Highlighter,NARS,Makeup Remover,EU,Retail,10/29/2023,43,336,0,0,Decline,Daily,16.83,2,Sensitive,Female,FALSE,USA,43
36,Perfect Setting Spray,Natasha Denona,Cleanser,China,Retail,10/29/2023,43,47,0,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,43
42,Perfect Foundation,Huda Beauty,Foundation,EU,Retail,10/29/2023,43,101,0,0,Decline,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,43
38,Perfect Foundation,Ilia Beauty,Lip Liner,China,Retail,10/29/2023,43,15,0,0,Decline,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,43
6,Divine Contour,Patrick Ta,Setting Spray,EU,eCommerce,10/29/2023,43,60,0,0,Decline,Monthly,93.22,2,Normal,Male,TRUE,France,43
13,Super Blush,Farsali,Concealer,EU,Retail,10/29/2023,43,64,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,43
40,Ultra Blush,Rare Beauty,Lip Liner,China,Retail,10/29/2023,43,16,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,43
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,US,Retail,10/29/2023,43,81,0,0,Decline,Daily,78.71,3.1,Normal,Female,TRUE,France,43
28,Divine Face Oil,Danessa Myricks,CC Cream,US,eCommerce,10/29/2023,43,86,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,43
34,Super Lip Gloss,Bobby Brown,Face Mask,China,Retail,10/29/2023,43,66,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,43
16,Super Eye Shadow,Ilia Beauty,Blush,US,Retail,10/29/2023,43,75,0,0,Decline,Monthly,36.08,3.6,Combination,Male,TRUE,USA,43
0,Magic Eye Shadow,Shiseido,Highlighter,US,eCommerce,10/29/2023,43,62,0,0,Decline,Occasional,45.92,4.1,Dry,Female,TRUE,France,43
33,Divine Exfoliator,Bobby Brown,Eyeliner,US,eCommerce,10/29/2023,43,25,0,0,Decline,Monthly,145.38,3.1,Oily,Male,FALSE,France,43
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,China,Retail,10/29/2023,43,136,0,0,Decline,Monthly,43.84,1.1,Combination,Male,FALSE,France,43
32,Divine Face Oil,Make Up For Ever,Foundation,US,eCommerce,10/29/2023,43,48,0,0,Decline,Monthly,129.07,2,Sensitive,Male,FALSE,UK,43
10,Magic Powder,Huda Beauty,Contour,EU,eCommerce,10/29/2023,43,56,0,0,Decline,Monthly,43.8,4,Normal,Unisex,TRUE,USA,43
11,Magic Bronzer,Glossier,Blush,EU,Retail,10/29/2023,43,88,1,0,Decline,Weekly,148.1,1.7,Oily,Female,FALSE,Australia,43
47,Ultra Setting Spray,RMS Beauty,Foundation,US,Retail,10/29/2023,43,46,0,0,Decline,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,43
6,Divine Contour,Patrick Ta,Setting Spray,US,eCommerce,10/29/2023,43,44,0,0,Decline,Monthly,93.22,2,Normal,Male,TRUE,France,43
1,Ultra Mascara,Shiseido,Foundation,EU,eCommerce,10/29/2023,43,73,0,0,Decline,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,43
30,Magic Eyeliner,Kiehl’s,Face Mask,China,eCommerce,10/29/2023,43,34,0,0,Decline,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,43
46,Divine Highlighter,Bourjois,Mascara,EU,eCommerce,10/29/2023,43,128,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,43
47,Ultra Setting Spray,RMS Beauty,Foundation,EU,Retail,10/29/2023,43,39,0,0,Decline,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,43
46,Divine Highlighter,Bourjois,Mascara,US,eCommerce,10/29/2023,43,94,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,43
21,Super Bronzer,Tarte,Eye Shadow,China,eCommerce,10/29/2023,43,86,0,0,Decline,Daily,18.53,4.8,Dry,Female,FALSE,Italy,43
3,Magic BB Cream,Bite Beauty,Eye Shadow,US,Retail,10/29/2023,43,89,0,0,Decline,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,43
32,Divine Face Oil,Make Up For Ever,Foundation,EU,Retail,10/29/2023,43,47,0,0,Decline,Monthly,129.07,2,Sensitive,Male,FALSE,UK,43
38,Perfect Foundation,Ilia Beauty,Lip Liner,EU,Retail,10/29/2023,43,15,0,0,Decline,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,43
41,Ultra Blush,Yves Saint Laurent,Powder,EU,eCommerce,10/29/2023,43,131,0,0,Decline,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,43
18,Ultra Eyeliner,Kiehl’s,CC Cream,China,eCommerce,10/29/2023,43,57,0,0,Decline,Daily,92.03,3.9,Normal,Male,FALSE,South Korea,43
32,Divine Face Oil,Make Up For Ever,Foundation,China,Retail,10/29/2023,43,36,0,0,Decline,Monthly,129.07,2,Sensitive,Male,FALSE,UK,43
18,Ultra Eyeliner,Kiehl’s,CC Cream,China,Retail,10/29/2023,43,48,0,0,Decline,Daily,92.03,3.9,Normal,Male,FALSE,South Korea,43
7,Divine Eye Shadow,Bite Beauty,Moisturizer,China,Retail,10/29/2023,43,233,0,0,Decline,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,43
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,EU,Retail,10/29/2023,43,86,0,0,Decline,Daily,78.71,3.1,Normal,Female,TRUE,France,43
33,Divine Exfoliator,Bobby Brown,Eyeliner,US,Retail,10/29/2023,43,28,0,0,Decline,Monthly,145.38,3.1,Oily,Male,FALSE,France,43
22,Divine Lip Gloss,Kylie Cosmetics,Powder,China,Retail,10/29/2023,43,203,0,0,Decline,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,43
32,Divine Face Oil,Make Up For Ever,Foundation,US,Retail,10/29/2023,43,47,0,0,Decline,Monthly,129.07,2,Sensitive,Male,FALSE,UK,43
37,Divine Face Oil,Drunk Elephant,Concealer,China,Retail,10/29/2023,43,80,0,0,Decline,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,43
10,Magic Powder,Huda Beauty,Contour,US,eCommerce,10/29/2023,43,51,0,0,Decline,Monthly,43.8,4,Normal,Unisex,TRUE,USA,43
18,Ultra Eyeliner,Kiehl’s,CC Cream,US,eCommerce,10/29/2023,43,49,0,0,Decline,Daily,92.03,3.9,Normal,Male,FALSE,South Korea,43
23,Divine Lip Liner,KVD Beauty,Moisturizer,EU,Retail,10/29/2023,43,39,0,0,Decline,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,43
46,Divine Highlighter,Bourjois,Mascara,China,Retail,10/29/2023,43,121,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,43
48,Super Bronzer,Huda Beauty,Cleanser,EU,eCommerce,10/29/2023,43,21,0,0,Decline,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,43
10,Magic Powder,Huda Beauty,Contour,EU,Retail,10/29/2023,43,48,0,0,Decline,Monthly,43.8,4,Normal,Unisex,TRUE,USA,43
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,US,eCommerce,10/29/2023,43,181,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,43
41,Ultra Blush,Yves Saint Laurent,Powder,China,eCommerce,10/29/2023,43,118,0,0,Decline,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,43
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,EU,eCommerce,10/29/2023,43,152,1,0,Decline,Monthly,43.84,1.1,Combination,Male,FALSE,France,43
34,Super Lip Gloss,Bobby Brown,Face Mask,US,Retail,10/29/2023,43,81,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,43
41,Ultra Blush,Yves Saint Laurent,Powder,US,Retail,10/29/2023,43,124,0,0,Decline,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,43
22,Divine Lip Gloss,Kylie Cosmetics,Powder,US,eCommerce,10/29/2023,43,234,1,0,Decline,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,43
3,Magic BB Cream,Bite Beauty,Eye Shadow,China,Retail,10/29/2023,43,72,0,0,Decline,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,43
17,Super Cleanser,NARS,Lipstick,EU,Retail,10/29/2023,43,27,0,0,Decline,Monthly,147.72,3,Normal,Male,TRUE,South Korea,43
38,Perfect Foundation,Ilia Beauty,Lip Liner,EU,eCommerce,10/29/2023,43,16,0,0,Decline,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,43
24,Super BB Cream,RMS Beauty,Moisturizer,US,eCommerce,10/29/2023,43,89,0,0,Decline,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,43
12,Divine Primer,Yves Saint Laurent,Mascara,EU,eCommerce,10/29/2023,43,63,0,0,Decline,Weekly,148.28,1.8,Combination,Male,TRUE,France,43
33,Divine Exfoliator,Bobby Brown,Eyeliner,China,eCommerce,10/29/2023,43,25,0,0,Decline,Monthly,145.38,3.1,Oily,Male,FALSE,France,43
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,US,eCommerce,10/29/2023,43,73,0,0,Decline,Daily,78.71,3.1,Normal,Female,TRUE,France,43
36,Perfect Setting Spray,Natasha Denona,Cleanser,China,eCommerce,10/29/2023,43,43,0,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,43
42,Perfect Foundation,Huda Beauty,Foundation,US,eCommerce,10/29/2023,43,64,0,0,Decline,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,43
12,Divine Primer,Yves Saint Laurent,Mascara,China,eCommerce,10/29/2023,43,64,0,0,Decline,Weekly,148.28,1.8,Combination,Male,TRUE,France,43
24,Super BB Cream,RMS Beauty,Moisturizer,China,eCommerce,10/29/2023,43,89,0,0,Decline,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,43
12,Divine Primer,Yves Saint Laurent,Mascara,EU,Retail,10/29/2023,43,53,0,0,Decline,Weekly,148.28,1.8,Combination,Male,TRUE,France,43
30,Magic Eyeliner,Kiehl’s,Face Mask,US,eCommerce,10/29/2023,43,28,0,0,Decline,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,43
6,Divine Contour,Patrick Ta,Setting Spray,EU,Retail,10/29/2023,43,58,0,0,Decline,Monthly,93.22,2,Normal,Male,TRUE,France,43
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,EU,eCommerce,10/29/2023,43,63,0,0,Decline,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,43
24,Super BB Cream,RMS Beauty,Moisturizer,EU,eCommerce,10/29/2023,43,103,0,0,Decline,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,43
